service_number,customer_name,date_key,amount,kurs,inner_group,subgroup,subgroup1,product_name,partner,type
R2201843,Bank Indonesia,202305,0,USD,CDN & Security,Revenue,Revenue,CDN Global Security Solution,CDN Global Security Solution,YTD
R2201959,Ruang Guru,202305,-34504.1229224778,USD,CDN & Security,Revenue,Revenue,Web Performance Akamai,Akamai,YTD
R2201964,Ruang Guru,202305,0,USD,CDN & Security,Revenue,Revenue,CDN Sales Akamai,Akamai,YTD
R2202148,Telkom DDBT,202305,0,USD,CDN & Security,Revenue,Revenue,CDN Sales Akamai,Akamai,YTD
R2100172,Telkom Sigma,202109,-33118.3969149205,USD,CDN & Security,Revenue,Revenue,Telin Internet Security (Genie Platform),Genie,YTD
R2100172,Telkom Sigma,202112,-25118.8526988136,USD,CDN & Security,Revenue,Revenue,Telin Internet Security (Genie Platform),Genie,YTD
R2100274,PT. Kreatif Media Karya (SCTV),202109,-511874.797690741,USD,CDN & Security,Revenue,Revenue,CDN Sales Akamai,Akamai,YTD
R2100274,PT. Kreatif Media Karya (SCTV),202112,-768639.716096456,USD,CDN & Security,Revenue,Revenue,CDN Sales Akamai,Akamai,YTD
R2300280,Telkom DIT,202305,-54323.2909553145,USD,CDN & Security,Revenue,Revenue,Web Performance Akamai,Akamai,YTD
R2100289,Telkom DDS,202109,-7133.26297808596,USD,CDN & Security,Revenue,Revenue,CDN Sales Akamai,Akamai,YTD
R2100289,Telkom DDS,202112,-7140.95094484407,USD,CDN & Security,Revenue,Revenue,CDN Sales Akamai,Akamai,YTD
R2300735,Ruang Guru,202305,0,USD,CDN & Security,Revenue,Revenue,CDN Global Security Solution,CDN Global Security Solution,YTD
E2100597,Ruang Guru,202402,0,USD,CDN & Security,COE,Direct Cost,CDN Sales Akamai,Akamai,YTD
E2200001,BPJS Ketenagakerjaan,202402,0,USD,CDN & Security,COE,Direct Cost,CDN Sales Akamai,Akamai,YTD
E2200263,Telkom DDS,202402,0,USD,CDN & Security,COE,Direct Cost,CDN Sales Akamai,Akamai,YTD
E2201368,Conversant,202402,0,USD,CDN & Security,COE,Direct Cost,CDN Sales Conversant,Conversant,YTD
E2201369,Conversant,202402,0,USD,CDN & Security,COE,Direct Cost,CDN Sales Conversant,Conversant,YTD
E2202277,blibli.com,202402,0,USD,CDN & Security,COE,Direct Cost,CDN Sales Akamai,Akamai,YTD
E2202536,Vidio.com,202402,0,USD,CDN & Security,COE,Direct Cost,CDN Sales Akamai,Akamai,YTD
E2202594,Ruang Guru,202402,17616.0296349994,USD,CDN & Security,COE,Direct Cost,CDN Global Security Solution,CDN Global Security Solution,YTD
E2300607,Telkom DIT,202402,9418.56090414194,USD,CDN & Security,COE,Direct Cost,Web Performance Akamai,Akamai,YTD
E2301021,PT Asuransi Jiwa IFG,202402,10182.0551460107,USD,CDN & Security,COE,Direct Cost,CDN Global Security Solution,CDN Global Security Solution,YTD
E2400001,Kejaksaan Agung,202402,6813.40662502837,USD,CDN & Security,COE,Direct Cost,Web Performance Akamai,Akamai,YTD
R1901206,Tempo,202402,0,USD,CDN & Security,Revenue,Revenue,CDN Sales Akamai,Akamai,YTD
R2000116,TVRI,202402,0,USD,CDN & Security,Revenue,Revenue,Web Performance Edgio,Edgio,YTD
R2000316,Vidio.com,202402,0,USD,CDN & Security,Revenue,Revenue,Web Performance Akamai,Akamai,YTD
R2000484,Kereta Api Indonesia,202402,0,USD,CDN & Security,Revenue,Revenue,CDN Sales Akamai,Akamai,YTD
R2000514,Telkom DES,202402,0,USD,CDN & Security,Revenue,Revenue,CDN Sales Akamai,Akamai,YTD
R2100006,Conversant,202402,0,USD,CDN & Security,Revenue,Revenue,CDN Sales Conversant,Conversant,YTD
E2000492,CELAX,202208,0,USD,CDN & Security,COE,Direct Cost,CDN Sales Conversant,Conversant,YTD
E2000450,Vidio.com,202202,0,USD,CDN & Security,COE,Direct Cost,CDN Sales Akamai,Akamai,YTD
E2000450,Vidio.com,202208,0,USD,CDN & Security,COE,Direct Cost,CDN Sales Akamai,Akamai,YTD
E2000627,Dewan Perwakilan Rakyat,202202,0,USD,CDN & Security,COE,Direct Cost,CDN Sales Akamai,Akamai,YTD
E2000627,Dewan Perwakilan Rakyat,202208,0,USD,CDN & Security,COE,Direct Cost,CDN Sales Akamai,Akamai,YTD
E2000808,BSSN,202202,6245.27164499841,USD,CDN & Security,COE,Direct Cost,CDN Sales Akamai,Akamai,YTD
E2000808,BSSN,202208,6146.78860804684,USD,CDN & Security,COE,Direct Cost,CDN Sales Akamai,Akamai,YTD
E2100053,Telkom DDS,202202,0,USD,CDN & Security,COE,Direct Cost,CDN Sales Akamai,Akamai,YTD
E2100053,Telkom DDS,202208,0,USD,CDN & Security,COE,Direct Cost,CDN Sales Akamai,Akamai,YTD
E2100198,PT. Kreatif Media Karya (SCTV),202202,328328.313151263,USD,CDN & Security,COE,Direct Cost,CDN Sales Akamai,Akamai,YTD
E2000809,BSSN,202202,0,USD,CDN & Security,COE,Direct Cost,CDN Sales Akamai,Akamai,YTD
E2100198,PT. Kreatif Media Karya (SCTV),202208,1580350.37383713,USD,CDN & Security,COE,Direct Cost,CDN Sales Akamai,Akamai,YTD
E2000450,Vidio.com,202106,8609.40495221898,USD,CDN & Security,COE,Direct Cost,CDN Sales Akamai,Akamai,YTD
R1700949,Telkom DIT,202108,0,USD,CDN & Security,Revenue,Revenue,Web Performance Akamai,Akamai,YTD
E2000450,Vidio.com,202108,8586.46113552377,USD,CDN & Security,COE,Direct Cost,CDN Sales Akamai,Akamai,YTD
R1700949,Telkom DIT,202110,0,USD,CDN & Security,Revenue,Revenue,Web Performance Akamai,Akamai,YTD
E2000450,Vidio.com,202110,8599.2906556644,USD,CDN & Security,COE,Direct Cost,CDN Sales Akamai,Akamai,YTD
E2000491,Conversant,202106,3016.08314007846,USD,CDN & Security,COE,Direct Cost,CDN Sales Conversant,Conversant,YTD
E2000491,Conversant,202108,3008.04536521626,USD,CDN & Security,COE,Direct Cost,CDN Sales Conversant,Conversant,YTD
E2000491,Conversant,202110,3012.53985695015,USD,CDN & Security,COE,Direct Cost,CDN Sales Conversant,Conversant,YTD
E2000532,Conversant,202106,7700.19139066988,USD,CDN & Security,COE,Direct Cost,CDN Sales Conversant,Conversant,YTD
E2000532,Conversant,202108,10239.5608026376,USD,CDN & Security,COE,Direct Cost,CDN Sales Conversant,Conversant,YTD
E2100198,PT. Kreatif Media Karya (SCTV),202106,0,USD,CDN & Security,COE,Direct Cost,CDN Sales Akamai,Akamai,YTD
E2100198,PT. Kreatif Media Karya (SCTV),202108,74721.3158443867,USD,CDN & Security,COE,Direct Cost,CDN Sales Akamai,Akamai,YTD
E2100198,PT. Kreatif Media Karya (SCTV),202110,214256.613055892,USD,CDN & Security,COE,Direct Cost,CDN Sales Akamai,Akamai,YTD
E2000532,Conversant,202110,12818.5753913125,USD,CDN & Security,COE,Direct Cost,CDN Sales Conversant,Conversant,YTD
R2000472,Dewan Perwakilan Rakyat,202106,0,USD,CDN & Security,Revenue,Revenue,CDN Sales Akamai,Akamai,YTD
R2000472,Dewan Perwakilan Rakyat,202108,0,USD,CDN & Security,Revenue,Revenue,CDN Sales Akamai,Akamai,YTD
R2000472,Dewan Perwakilan Rakyat,202110,0,USD,CDN & Security,Revenue,Revenue,CDN Sales Akamai,Akamai,YTD
R2000498,Bank Mega,202106,0,USD,CDN & Security,Revenue,Revenue,Telin Internet Security (Genie Platform),Genie,YTD
R2000498,Bank Mega,202108,0,USD,CDN & Security,Revenue,Revenue,Telin Internet Security (Genie Platform),Genie,YTD
R2000498,Bank Mega,202110,0,USD,CDN & Security,Revenue,Revenue,Telin Internet Security (Genie Platform),Genie,YTD
R2000116,TVRI,202106,0,USD,CDN & Security,Revenue,Revenue,Web Performance Edgio,Edgio,YTD
R2000116,TVRI,202108,0,USD,CDN & Security,Revenue,Revenue,Web Performance Edgio,Edgio,YTD
R2000116,TVRI,202110,0,USD,CDN & Security,Revenue,Revenue,Web Performance Edgio,Edgio,YTD
R2100113,Telkom DGS,202106,0,USD,CDN & Security,Revenue,Revenue,CDN Sales Akamai,Akamai,YTD
R2100113,Telkom DGS,202108,-44115.2181050167,USD,CDN & Security,Revenue,Revenue,CDN Sales Akamai,Akamai,YTD
R2100113,Telkom DGS,202110,-61681.4521424286,USD,CDN & Security,Revenue,Revenue,CDN Sales Akamai,Akamai,YTD
E2100321,blibli.com,202106,0,USD,CDN & Security,COE,Direct Cost,CDN Sales Akamai,Akamai,YTD
E2000158,Telkom DDS,202201,0,USD,CDN & Security,COE,Direct Cost,CDN Sales Akamai,Akamai,YTD
R2100128,PT MEDIA ANTAR NUSA,202106,-1958.26847355819,USD,CDN & Security,Revenue,Revenue,CDN Global Security Solution,CDN Global Security Solution,YTD
E2000158,Telkom DDS,202204,0,USD,CDN & Security,COE,Direct Cost,CDN Sales Akamai,Akamai,YTD
R2100128,PT MEDIA ANTAR NUSA,202108,-3348.08527606679,USD,CDN & Security,Revenue,Revenue,CDN Global Security Solution,CDN Global Security Solution,YTD
R2100128,PT MEDIA ANTAR NUSA,202110,-4750.20777443733,USD,CDN & Security,Revenue,Revenue,CDN Global Security Solution,CDN Global Security Solution,YTD
E2000158,Telkom DDS,202210,0,USD,CDN & Security,COE,Direct Cost,CDN Sales Akamai,Akamai,YTD
R2100521,Telkom DGS,202106,0,USD,CDN & Security,Revenue,Revenue,Telin Internet Security (Genie Platform),Genie,YTD
R2000484,Kereta Api Indonesia,202106,-11511.7651476035,USD,CDN & Security,Revenue,Revenue,CDN Sales Akamai,Akamai,YTD
E2200003,Telkom DES,202201,0,USD,CDN & Security,COE,Direct Cost,CDN Sales Akamai,Akamai,YTD
E2200003,Telkom DES,202204,1990.55221993578,USD,CDN & Security,COE,Direct Cost,CDN Sales Akamai,Akamai,YTD
E2200003,Telkom DES,202210,1942.7287670018,USD,CDN & Security,COE,Direct Cost,CDN Sales Akamai,Akamai,YTD
E2202437,Telkom DIT,202201,0,USD,CDN & Security,COE,Direct Cost,CDN Sales Akamai,Akamai,YTD
E2202437,Telkom DIT,202204,0,USD,CDN & Security,COE,Direct Cost,CDN Sales Akamai,Akamai,YTD
E2202437,Telkom DIT,202210,13674.1750605009,USD,CDN & Security,COE,Direct Cost,CDN Sales Akamai,Akamai,YTD
E2202486,Tempo,202201,0,USD,CDN & Security,COE,Direct Cost,CDN Sales Akamai,Akamai,YTD
E2202486,Tempo,202204,0,USD,CDN & Security,COE,Direct Cost,CDN Sales Akamai,Akamai,YTD
E2202486,Tempo,202210,0,USD,CDN & Security,COE,Direct Cost,CDN Sales Akamai,Akamai,YTD
E2202594,Ruang Guru,202201,0,USD,CDN & Security,COE,Direct Cost,CDN Global Security Solution,CDN Global Security Solution,YTD
E2202594,Ruang Guru,202204,0,USD,CDN & Security,COE,Direct Cost,CDN Global Security Solution,CDN Global Security Solution,YTD
E2202594,Ruang Guru,202210,0,USD,CDN & Security,COE,Direct Cost,CDN Global Security Solution,CDN Global Security Solution,YTD
E2300841,BSSN,202201,0,USD,CDN & Security,COE,Direct Cost,CDN Global Security Solution,CDN Global Security Solution,YTD
E2300841,BSSN,202204,0,USD,CDN & Security,COE,Direct Cost,CDN Global Security Solution,CDN Global Security Solution,YTD
E2300841,BSSN,202210,0,USD,CDN & Security,COE,Direct Cost,CDN Global Security Solution,CDN Global Security Solution,YTD
R1800469,Vidio.com,202201,0,USD,CDN & Security,Revenue,Revenue,CDN (Akamai - Customer Domestik),Akamai,YTD
R1800469,Vidio.com,202204,0,USD,CDN & Security,Revenue,Revenue,CDN (Akamai - Customer Domestik),Akamai,YTD
R1800469,Vidio.com,202210,0,USD,CDN & Security,Revenue,Revenue,CDN (Akamai - Customer Domestik),Akamai,YTD
R2100521,Telkom DGS,202108,0,USD,CDN & Security,Revenue,Revenue,Telin Internet Security (Genie Platform),Genie,YTD
R2000484,Kereta Api Indonesia,202108,0,USD,CDN & Security,Revenue,Revenue,CDN Sales Akamai,Akamai,YTD
R2000484,Kereta Api Indonesia,202110,0,USD,CDN & Security,Revenue,Revenue,CDN Sales Akamai,Akamai,YTD
E2200038,Dewan Perwakilan Rakyat,202106,0,USD,CDN & Security,COE,Direct Cost,CDN Sales Akamai,Akamai,YTD
E2200038,Dewan Perwakilan Rakyat,202108,0,USD,CDN & Security,COE,Direct Cost,CDN Sales Akamai,Akamai,YTD
R2100521,Telkom DGS,202110,0,USD,CDN & Security,Revenue,Revenue,Telin Internet Security (Genie Platform),Genie,YTD
E2200038,Dewan Perwakilan Rakyat,202110,0,USD,CDN & Security,COE,Direct Cost,CDN Sales Akamai,Akamai,YTD
R2200019,PT MELON INDONESIA,202106,0,USD,CDN & Security,Revenue,Revenue,CDN Sales Conversant,Conversant,YTD
R2200019,PT MELON INDONESIA,202108,0,USD,CDN & Security,Revenue,Revenue,CDN Sales Conversant,Conversant,YTD
R2200019,PT MELON INDONESIA,202110,0,USD,CDN & Security,Revenue,Revenue,CDN Sales Conversant,Conversant,YTD
R2000498,Bank Mega,202106,0,USD,CDN & Security,Revenue,Revenue,Network Protection (Genie),Genie,YTD
R2200204,Pertamina,202106,0,USD,CDN & Security,Revenue,Revenue,CDN Sales Akamai,Akamai,YTD
R2200204,Pertamina,202108,0,USD,CDN & Security,Revenue,Revenue,CDN Sales Akamai,Akamai,YTD
R2200204,Pertamina,202110,0,USD,CDN & Security,Revenue,Revenue,CDN Sales Akamai,Akamai,YTD
R2000498,Bank Mega,202108,0,USD,CDN & Security,Revenue,Revenue,Network Protection (Genie),Genie,YTD
R2000498,Bank Mega,202110,0,USD,CDN & Security,Revenue,Revenue,Network Protection (Genie),Genie,YTD
R2000512,Tempo,202106,21478.9239362296,USD,CDN & Security,Revenue,Revenue,CDN Sales Akamai,Akamai,YTD
R2000512,Tempo,202108,7140.56107380461,USD,CDN & Security,Revenue,Revenue,CDN Sales Akamai,Akamai,YTD
R2000512,Tempo,202110,21453.6905771798,USD,CDN & Security,Revenue,Revenue,CDN Sales Akamai,Akamai,YTD
E2202536,PT. Kreatif Media Karya (SCTV),202306,0,USD,CDN & Security,COE,Direct Cost,Web Performance Akamai,Akamai,YTD
R1900229,Telkom DES,202310,0,USD,CDN & Security,Revenue,Revenue,CDN Global Security Solution,CDN Global Security Solution,YTD
R1901206,Tempo,202310,0,USD,CDN & Security,Revenue,Revenue,CDN Sales Akamai,Akamai,YTD
E2100010,Conversant,202310,0,USD,CDN & Security,COE,Direct Cost,CDN Sales Conversant,Conversant,YTD
E2100056,UseeTV,202310,0,USD,CDN & Security,COE,Direct Cost,CDN Sales Akamai,Akamai,YTD
R2000116,TVRI,202310,0,USD,CDN & Security,Revenue,Revenue,Web Performance Edgio,Edgio,YTD
R2000195,PT MELON INDONESIA,202310,0,USD,CDN & Security,Revenue,Revenue,CDN Sales Conversant,Conversant,YTD
R2202148,Telkom DDBT,202104,0,USD,CDN & Security,Revenue,Revenue,CDN Sales Akamai,Akamai,YTD
R2202148,Telkom DDBT,202111,0,USD,CDN & Security,Revenue,Revenue,CDN Sales Akamai,Akamai,YTD
R2300513,Bank Mandiri,202104,0,USD,CDN & Security,Revenue,Revenue,CDN Global Security Solution,CDN Global Security Solution,YTD
E2202437,Telkom DIT,202310,0,USD,CDN & Security,COE,Direct Cost,CDN Sales Akamai,Akamai,YTD
R1700949,Telkom DIT,202310,0,USD,CDN & Security,Revenue,Revenue,Web Performance Akamai,Akamai,YTD
E2100321,blibli.com,202310,0,USD,CDN & Security,COE,Direct Cost,CDN Sales Akamai,Akamai,YTD
R2000478,Kereta Api Indonesia,202310,0,USD,CDN & Security,Revenue,Revenue,Telin Internet Security (Genie Platform),Genie,YTD
R1800395,UseeTV,202310,0,USD,CDN & Security,Revenue,Revenue,CDN Sales Conversant,Conversant,YTD
R2000498,Bank Mega,202310,0,USD,CDN & Security,Revenue,Revenue,Network Protection (Genie),Genie,YTD
R2300513,Bank Mandiri,202111,0,USD,CDN & Security,Revenue,Revenue,CDN Global Security Solution,CDN Global Security Solution,YTD
R2300734,Ruang Guru,202104,0,USD,CDN & Security,Revenue,Revenue,Web Performance Akamai,Akamai,YTD
R2000512,Tempo,202310,0,USD,CDN & Security,Revenue,Revenue,CDN Sales Akamai,Akamai,YTD
R2000574,Ruang Guru,202310,0,USD,CDN & Security,Revenue,Revenue,CDN Sales Akamai,Akamai,YTD
R2300734,Ruang Guru,202111,0,USD,CDN & Security,Revenue,Revenue,Web Performance Akamai,Akamai,YTD
R2000107,PT Media Andalan Nusa,202310,0,USD,CDN & Security,Revenue,Revenue,Telin Internet Security (Genie Platform),Genie,YTD
E2100465,Tempo,202310,0,USD,CDN & Security,COE,Direct Cost,CDN Sales Akamai,Akamai,YTD
R2300787,Bank Mandiri,202104,0,USD,CDN & Security,Revenue,Revenue,CDN Global Security Solution,CDN Global Security Solution,YTD
R2000209,Telkom Sigma,202310,0,USD,CDN & Security,Revenue,Revenue,Telin Internet Security (Genie Platform),Genie,YTD
E2100597,Ruang Guru,202310,0,USD,CDN & Security,COE,Direct Cost,CDN Sales Akamai,Akamai,YTD
R2300787,Bank Mandiri,202111,0,USD,CDN & Security,Revenue,Revenue,CDN Global Security Solution,CDN Global Security Solution,YTD
R2100172,Telkom Sigma,202310,0,USD,CDN & Security,Revenue,Revenue,Telin Internet Security (Genie Platform),Genie,YTD
E2200002,PT. Aku Cinta Indonesia Raya,202310,0,USD,CDN & Security,COE,Direct Cost,CDN Sales Conversant,Conversant,YTD
R2000484,Kereta Api Indonesia,202310,0,USD,CDN & Security,Revenue,Revenue,CDN Sales Akamai,Akamai,YTD
R2100521,Telkom DGS,202310,0,USD,CDN & Security,Revenue,Revenue,Telin Internet Security (Genie Platform),Genie,YTD
E2200002,PT. Aku Cinta Indonesia Raya,202310,4430.12255148043,USD,CDN & Security,COE,Direct Cost,Web Performance Conversant,Conversant,YTD
R2000514,Telkom DES,202310,0,USD,CDN & Security,Revenue,Revenue,CDN Sales Akamai,Akamai,YTD
E2200135,TVRI,202310,784.740021166952,USD,CDN & Security,COE,Direct Cost,Web Performance Edgio,Edgio,YTD
R2000516,Telkom DES,202310,0,USD,CDN & Security,Revenue,Revenue,CDN Sales Akamai,Akamai,YTD
E2300822,Ruang Guru,202310,0,USD,CDN & Security,COE,Direct Cost,CDN Global Security Solution,CDN Global Security Solution,YTD
R2100679,BPJS Ketenagakerjaan,202310,0,USD,CDN & Security,Revenue,Revenue,CDN Sales Akamai,Akamai,YTD
R2000623,ORORI INDONESIA,202310,0,USD,CDN & Security,Revenue,Revenue,CDN Sales Akamai,Akamai,YTD
E2300833,Bank Mandiri,202310,0,USD,CDN & Security,COE,Direct Cost,CDN Global Security Solution,CDN Global Security Solution,YTD
R2100256,Radio Republik Indonesia,202310,0,USD,CDN & Security,Revenue,Revenue,Web Performance Conversant,Conversant,YTD
R2200090,Tempo,202310,0,USD,CDN & Security,Revenue,Revenue,CDN Sales Akamai,Akamai,YTD
R2200204,Pertamina,202310,-32916.3921466992,USD,CDN & Security,Revenue,Revenue,Web Performance Akamai,Akamai,YTD
R2200231,Telkom DDS,202310,0,USD,CDN & Security,Revenue,Revenue,CDN Sales Akamai,Akamai,YTD
R2100274,PT. Kreatif Media Karya (SCTV),202310,0,USD,CDN & Security,Revenue,Revenue,CDN Sales Akamai,Akamai,YTD
R2200233,Telkom Sigma,202310,0,USD,CDN & Security,Revenue,Revenue,Telin Internet Security (Genie Platform),Genie,YTD
R2200770,PT Media Andalan Nusa,202310,0,USD,CDN & Security,Revenue,Revenue,Telin Internet Security (Genie Platform),Genie,YTD
R2200914,Dinas Komunikasi Informatika dan Statistik DKI Jakarta,202310,0,USD,CDN & Security,Revenue,Revenue,Telin Internet Security (Genie Platform),Genie,YTD
R2100361,Kementrian Kesehatan,202310,0,USD,CDN & Security,Revenue,Revenue,CDN Sales Akamai,Akamai,YTD
R2201115,UseeTV,202310,0,USD,CDN & Security,Revenue,Revenue,CDN Sales Akamai,Akamai,YTD
R1900173,PT MEDIA ANTAR NUSA,202310,0,USD,CDN & Security,Revenue,Revenue,CDN Global Security Solution,CDN Global Security Solution,YTD
R2201380,Dewan Perwakilan Rakyat,202310,0,USD,CDN & Security,Revenue,Revenue,CDN Sales Akamai,Akamai,YTD
R1901210,Telkom DES,202310,-48742.1271313882,USD,CDN & Security,Revenue,Revenue,Web Performance Akamai,Akamai,YTD
R2201383,Maybank,202310,-161815.236064416,USD,CDN & Security,Revenue,Revenue,Web Performance Akamai,Akamai,YTD
R2201415,Kudo Teknologi Indonesia,202310,0,USD,CDN & Security,Revenue,Revenue,CDN (Akamai - Customer Domestik),Akamai,YTD
E2202277,blibli.com,202310,0,USD,CDN & Security,COE,Direct Cost,CDN Sales Akamai,Akamai,YTD
R2201466,Telkom DES,202310,-21266.1749752062,USD,CDN & Security,Revenue,Revenue,Web Performance Akamai,Akamai,YTD
R2000259,Radio Republik Indonesia,202310,0,USD,CDN & Security,Revenue,Revenue,Web Performance Conversant,Conversant,YTD
R2201651,blibli.com,202310,0,USD,CDN & Security,Revenue,Revenue,CDN Sales Akamai,Akamai,YTD
R2201959,Ruang Guru,202310,0,USD,CDN & Security,Revenue,Revenue,CDN Sales Akamai,Akamai,YTD
E2300502,Bank Mandiri,202310,0,USD,CDN & Security,COE,Direct Cost,CDN Global Security Solution,CDN Global Security Solution,YTD
E2300611,Maybank,202310,21635.5495613196,USD,CDN & Security,COE,Direct Cost,CDN Global Security Solution,CDN Global Security Solution,YTD
R2100521,Telkom DGS,202307,0,USD,CDN & Security,Revenue,Revenue,Network Protection (Genie),Genie,YTD
R2202096,BPJS Ketenagakerjaan,202312,-3466.32616705717,USD,CDN & Security,Revenue,Revenue,Web Performance Akamai,Akamai,YTD
R2202098,BPJS Ketenagakerjaan,202304,-10993.9611394277,USD,CDN & Security,Revenue,Revenue,Web Performance Akamai,Akamai,YTD
E1901035,Tempo,202107,0,USD,CDN & Security,COE,Direct Cost,CDN Sales Akamai,Akamai,YTD
R2100521,Telkom DGS,202312,0,USD,CDN & Security,Revenue,Revenue,Network Protection (Genie),Genie,YTD
R2202098,BPJS Ketenagakerjaan,202307,-11072.2865331393,USD,CDN & Security,Revenue,Revenue,Web Performance Akamai,Akamai,YTD
R2201784,UseeTV,202312,-15732.4995616255,USD,CDN & Security,Revenue,Revenue,Web Performance Akamai,Akamai,YTD
R2200078,Dewan Perwakilan Rakyat,202304,0,USD,CDN & Security,Revenue,Revenue,CDN Sales Akamai,Akamai,YTD
R2200078,Dewan Perwakilan Rakyat,202307,0,USD,CDN & Security,Revenue,Revenue,CDN Sales Akamai,Akamai,YTD
R2202098,BPJS Ketenagakerjaan,202312,-10935.0284547636,USD,CDN & Security,Revenue,Revenue,Web Performance Akamai,Akamai,YTD
R2201785,Telkom DES,202304,0,USD,CDN & Security,Revenue,Revenue,Telin Internet Security (Genie Platform),Genie,YTD
R2201785,Telkom DES,202307,0,USD,CDN & Security,Revenue,Revenue,Telin Internet Security (Genie Platform),Genie,YTD
R2202148,Telkom DDBT,202304,0,USD,CDN & Security,Revenue,Revenue,Web Performance Akamai,Akamai,YTD
R2200078,Dewan Perwakilan Rakyat,202312,0,USD,CDN & Security,Revenue,Revenue,CDN Sales Akamai,Akamai,YTD
R2202148,Telkom DDBT,202307,0,USD,CDN & Security,Revenue,Revenue,Web Performance Akamai,Akamai,YTD
R2100673,Kereta Api Indonesia,202107,0,USD,CDN & Security,Revenue,Revenue,CDN Sales Akamai,Akamai,YTD
R2200115,TVRI,202304,0,USD,CDN & Security,Revenue,Revenue,Web Performance Edgio,Edgio,YTD
R2201785,Telkom DES,202312,0,USD,CDN & Security,Revenue,Revenue,Telin Internet Security (Genie Platform),Genie,YTD
R2202148,Telkom DDBT,202312,0,USD,CDN & Security,Revenue,Revenue,Web Performance Akamai,Akamai,YTD
R2200115,TVRI,202307,0,USD,CDN & Security,Revenue,Revenue,Web Performance Edgio,Edgio,YTD
R2200078,Dewan Perwakilan Rakyat,202107,0,USD,CDN & Security,Revenue,Revenue,CDN Sales Akamai,Akamai,YTD
R2200115,TVRI,202312,0,USD,CDN & Security,Revenue,Revenue,Web Performance Edgio,Edgio,YTD
R2200115,TVRI,202107,0,USD,CDN & Security,Revenue,Revenue,Web Performance Edgio,Edgio,YTD
R2200192,Maybank,202107,0,USD,CDN & Security,Revenue,Revenue,Web Performance Akamai,Akamai,YTD
R1900283,UseeTV,202107,-17860.3492389532,USD,CDN & Security,Revenue,Revenue,CDN Sales Akamai,Akamai,YTD
R2202136,Telkom DDBT,202304,0,USD,CDN & Security,Revenue,Revenue,CDN Sales Akamai,Akamai,YTD
R2202136,Telkom DDBT,202307,0,USD,CDN & Security,Revenue,Revenue,CDN Sales Akamai,Akamai,YTD
R2200774,Kejaksaan Agung,202107,0,USD,CDN & Security,Revenue,Revenue,CDN Sales Akamai,Akamai,YTD
E2202610,Ruang Guru,202401,0,IDR,CDN & Security,COE,Direct Cost,CDN Sales Akamai,Akamai,YTD
E2202610,Ruang Guru,202402,0,IDR,CDN & Security,COE,Direct Cost,CDN Sales Akamai,Akamai,YTD
E2300611,Maybank,202401,211780302,IDR,CDN & Security,COE,Direct Cost,Web Performance Akamai,Akamai,YTD
E2300611,Maybank,202402,400582302,IDR,CDN & Security,COE,Direct Cost,Web Performance Akamai,Akamai,YTD
R1700386,Bank Indonesia,202401,0,IDR,CDN & Security,Revenue,Revenue,CDN Global Security Solution,CDN Global Security Solution,YTD
R1700386,Bank Indonesia,202402,0,IDR,CDN & Security,Revenue,Revenue,CDN Global Security Solution,CDN Global Security Solution,YTD
R1800568,Telkom DES,202401,0,IDR,CDN & Security,Revenue,Revenue,CDN Sales Akamai,Akamai,YTD
R1800568,Telkom DES,202402,0,IDR,CDN & Security,Revenue,Revenue,CDN Sales Akamai,Akamai,YTD
R1901218,Vidio.com,202401,0,IDR,CDN & Security,Revenue,Revenue,CDN Sales Akamai,Akamai,YTD
R1901218,Vidio.com,202402,0,IDR,CDN & Security,Revenue,Revenue,CDN Sales Akamai,Akamai,YTD
R2000122,Telkom DGS,202401,0,IDR,CDN & Security,Revenue,Revenue,CDN Global Security Solution,CDN Global Security Solution,YTD
R2000122,Telkom DGS,202402,0,IDR,CDN & Security,Revenue,Revenue,CDN Global Security Solution,CDN Global Security Solution,YTD
R2000268,Bank Indonesia,202401,0,IDR,CDN & Security,Revenue,Revenue,Telin Internet Security (Genie Platform),Genie,YTD
R2000268,Bank Indonesia,202402,0,IDR,CDN & Security,Revenue,Revenue,Telin Internet Security (Genie Platform),Genie,YTD
R2000392,blibli.com,202401,0,IDR,CDN & Security,Revenue,Revenue,CDN Sales Akamai,Akamai,YTD
R2000392,blibli.com,202402,0,IDR,CDN & Security,Revenue,Revenue,CDN Sales Akamai,Akamai,YTD
R2000478,Kereta Api Indonesia,202401,0,IDR,CDN & Security,Revenue,Revenue,Telin Internet Security (Genie Platform),Genie,YTD
R2000478,Kereta Api Indonesia,202402,0,IDR,CDN & Security,Revenue,Revenue,Telin Internet Security (Genie Platform),Genie,YTD
R2100336,TVRI,202401,0,IDR,CDN & Security,Revenue,Revenue,CDN Sales Edgecast,Edgio,YTD
R2100336,TVRI,202402,0,IDR,CDN & Security,Revenue,Revenue,CDN Sales Edgecast,Edgio,YTD
R2100486,ORORI INDONESIA,202401,0,IDR,CDN & Security,Revenue,Revenue,CDN Sales Akamai,Akamai,YTD
R2100486,ORORI INDONESIA,202402,0,IDR,CDN & Security,Revenue,Revenue,CDN Sales Akamai,Akamai,YTD
R2100519,Ruang Guru,202401,0,IDR,CDN & Security,Revenue,Revenue,CDN Sales Akamai,Akamai,YTD
R2100519,Ruang Guru,202402,0,IDR,CDN & Security,Revenue,Revenue,CDN Sales Akamai,Akamai,YTD
